,n_components,umap_n_neighbors,umap_min_dist,umap_metric,min_cluster_size,min_samples,cluster_selection_epsilon,cluster_selection_method,hdbscan_metric,ARI,NMI,Homogeneity,Completeness,V-measure,FMI
2217,100,15,0.3,euclidean,5,5.0,0.0,eom,cosine,0.02230954932850062,0.20465176182608752,0.17569603008983561,0.2450349529554163,0.2046517618260875,0.15675321030368108
2218,100,15,0.3,euclidean,5,5.0,0.0,leaf,euclidean,-0.005361111606929645,0.20972501091100718,0.17916846418752067,0.25284720598353116,0.20972501091100723,0.15813352263262062
2219,100,15,0.3,euclidean,5,5.0,0.0,leaf,cosine,-0.007324447940472793,0.2137416965782322,0.18520431206005092,0.25267543376530566,0.21374169657823217,0.1411877056843502
2220,100,15,0.3,euclidean,5,5.0,0.1,eom,euclidean,-0.011306579669448582,0.11181154070447923,0.08627403753677766,0.15882422597846887,0.11181154070447921,0.161815885928657
2221,100,15,0.3,euclidean,5,5.0,0.1,eom,cosine,0.015231185611269828,0.0987247722738374,0.06314236433111504,0.22618742394115096,0.0987247722738374,0.26437211120814497
2222,100,15,0.3,euclidean,5,5.0,0.1,leaf,euclidean,0.013929635740849915,0.2231467000548439,0.19995746581166665,0.2524200658188662,0.2231467000548439,0.14421639200534542
2223,100,15,0.3,euclidean,5,5.0,0.1,leaf,cosine,-0.003792196059687695,0.0565622016900728,0.035711105880217586,0.1359284929019671,0.0565622016900728,0.2462995801057358
2224,100,15,0.3,euclidean,10,,0.0,eom,euclidean,0.00561560159269872,0.090434620742063,0.06262366719660624,0.16268044051818004,0.090434620742063,0.21181959361742894
2225,100,15,0.3,euclidean,10,,0.0,eom,cosine,0.010042368406016418,0.08364298770726675,0.05930600614103123,0.14185501605888992,0.08364298770726675,0.2015807783875048
2226,100,15,0.3,euclidean,10,,0.0,leaf,euclidean,0.013181501678747662,0.09175255395266242,0.0655998761492212,0.15258260226516931,0.09175255395266244,0.19881494336358965
2227,100,15,0.3,euclidean,10,,0.0,leaf,cosine,0.02340356289877513,0.11659195867992311,0.08215479583032559,0.2007347800481929,0.11659195867992313,0.21973763646490058
2228,100,15,0.3,euclidean,10,,0.1,eom,euclidean,0.014219427353567788,0.09103027054298597,0.06469161745791839,0.15354472686409293,0.09103027054298596,0.20406968902293354
2229,100,15,0.3,euclidean,10,,0.1,eom,cosine,0.003669719648493339,0.07373756412995819,0.05261375579636109,0.123201545405551,0.07373756412995817,0.1904203125087412
2230,100,15,0.3,euclidean,10,,0.1,leaf,euclidean,0.007652521692207849,0.12972611676245632,0.09239767320021897,0.21766041437201805,0.12972611676245635,0.21364076540185947
2231,100,15,0.3,euclidean,10,,0.1,leaf,cosine,0.01042380171278688,0.0894131545081289,0.06371018290779362,0.14988019989137805,0.08941315450812888,0.19834024670442166
2232,100,15,0.3,euclidean,10,5.0,0.0,eom,euclidean,0.021824321341746115,0.16770208056178149,0.13772142365392778,0.21436796843230033,0.16770208056178149,0.16854613630486373
2233,100,15,0.3,euclidean,10,5.0,0.0,eom,cosine,0.01817190818291333,0.1919835128363547,0.16591627044227863,0.2277683933937408,0.1919835128363547,0.1486215943316049
2234,100,15,0.3,euclidean,10,5.0,0.0,leaf,euclidean,0.012114161163548184,0.20111458842478772,0.17503428500621698,0.23632767525948342,0.20111458842478777,0.15209347591886108
2235,100,15,0.3,euclidean,10,5.0,0.0,leaf,cosine,0.006688099731369523,0.176272283490074,0.14114561660792974,0.2346755953388121,0.176272283490074,0.17215172855643143
2236,100,15,0.3,euclidean,10,5.0,0.1,eom,euclidean,0.014651311303189505,0.11745562534867014,0.09014624235755499,0.16850274465808804,0.11745562534867014,0.17767352533456426
2237,100,15,0.3,euclidean,10,5.0,0.1,eom,cosine,0.0016766039309247982,0.0713986814749443,0.049987784471342306,0.1248933042528356,0.0713986814749443,0.19920225320487456
2238,100,15,0.3,euclidean,10,5.0,0.1,leaf,euclidean,0.01863656533630416,0.17595285663026483,0.1430088509422998,0.22861810043491962,0.17595285663026483,0.17454584135107173
2239,100,15,0.3,euclidean,10,5.0,0.1,leaf,cosine,0.007509001326511275,0.07665787894880154,0.05434785691743466,0.13003973119654327,0.07665787894880154,0.19777373956922747
2240,100,15,0.3,euclidean,20,,0.0,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2241,100,15,0.3,euclidean,20,,0.0,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2242,100,15,0.3,euclidean,20,,0.0,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2243,100,15,0.3,euclidean,20,,0.0,leaf,cosine,0.01639890219450961,0.11162331510492915,0.07206584352177013,0.24745097585704381,0.11162331510492915,0.2632589633975458
2244,100,15,0.3,euclidean,20,,0.1,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2245,100,15,0.3,euclidean,20,,0.1,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2246,100,15,0.3,euclidean,20,,0.1,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2247,100,15,0.3,euclidean,20,,0.1,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2248,100,15,0.3,euclidean,20,5.0,0.0,eom,euclidean,0.024993642842306162,0.13732421852559595,0.10471326419949563,0.19943420953793722,0.13732421852559595,0.1917775969911647
2249,100,15,0.3,euclidean,20,5.0,0.0,eom,cosine,0.007223071007514702,0.08567014371007742,0.061020910353080285,0.1437291483653917,0.08567014371007743,0.19574073561520788
2250,100,15,0.3,euclidean,20,5.0,0.0,leaf,euclidean,0.0164979190338816,0.08414437818384717,0.06036715016191981,0.13882391697012553,0.08414437818384717,0.20004789020563887
2251,100,15,0.3,euclidean,20,5.0,0.0,leaf,cosine,0.022788996203188576,0.12453781964343866,0.09543731472049002,0.1791698323176673,0.12453781964343866,0.1863245223010902
2252,100,15,0.3,euclidean,20,5.0,0.1,eom,euclidean,0.005905159399223512,0.07852328002488766,0.05638293897458695,0.1292943168481843,0.07852328002488766,0.1888159803114581
2253,100,15,0.3,euclidean,20,5.0,0.1,eom,cosine,0.00028814194547877465,0.06003724468026634,0.04284467694680701,0.10027543278055182,0.06003724468026634,0.1874132931779523
2254,100,15,0.3,euclidean,20,5.0,0.1,leaf,euclidean,-0.003358124998073586,0.06622010779927842,0.04696955866601141,0.11220924883602293,0.06622010779927842,0.18762013889691315
2255,100,15,0.3,euclidean,20,5.0,0.1,leaf,cosine,0.005586957294441975,0.08975133341499275,0.06357427558543631,0.1525748798194488,0.08975133341499275,0.19786689188678905
2256,100,15,0.3,cosine,5,,0.0,eom,euclidean,0.010134515582676471,0.20189202784663263,0.17434425239297224,0.2397790150888569,0.20189202784663263,0.15643776411392762
2257,100,15,0.3,cosine,5,,0.0,eom,cosine,0.010445827418866887,0.1800817358043163,0.15584998096738825,0.21323593185231143,0.18008173580431627,0.14943371406096156
2258,100,15,0.3,cosine,5,,0.0,leaf,euclidean,-0.002505141156931621,0.19919911904836918,0.1707229893413934,0.23907641381688008,0.19919911904836918,0.16042283542020516
2259,100,15,0.3,cosine,5,,0.0,leaf,cosine,0.00219765066834435,0.2062141086128875,0.17845777150609393,0.2441948241757568,0.20621410861288744,0.15947788724300674
2260,100,15,0.3,cosine,5,,0.1,eom,euclidean,0.0031589932977070237,0.19881547011236408,0.17093865942498987,0.23755634527195105,0.1988154701123641,0.15840814430870562
2261,100,15,0.3,cosine,5,,0.1,eom,cosine,-0.007988176745529919,0.04380617880100535,0.027323535847284485,0.11040969674301103,0.04380617880100534,0.24460394713727834
2262,100,15,0.3,cosine,5,,0.1,leaf,euclidean,0.004636714166147233,0.20777786848232954,0.18221799082733475,0.2416782952797693,0.20777786848232954,0.15561345823969583
2263,100,15,0.3,cosine,5,,0.1,leaf,cosine,-0.004396341173781811,0.046518523980465,0.029164518595914228,0.11487141442570148,0.046518523980465,0.24641528443169347
2264,100,15,0.3,cosine,5,5.0,0.0,eom,euclidean,-0.008016801201138502,0.21570969530736822,0.18901955708562357,0.2511765972640116,0.21570969530736825,0.14869558780795192
2265,100,15,0.3,cosine,5,5.0,0.0,eom,cosine,-0.002162982211724415,0.13853986163402884,0.11655264608775913,0.1707514825409028,0.13853986163402884,0.14020275270882948
2266,100,15,0.3,cosine,5,5.0,0.0,leaf,euclidean,0.01040427023969723,0.21193993322986865,0.1810841116917168,0.2554708870193568,0.21193993322986865,0.1692336152327692
2267,100,15,0.3,cosine,5,5.0,0.0,leaf,cosine,0.005182310470758544,0.1854224766593572,0.16005281627599924,0.2203496747125329,0.18542247665935724,0.15626448270599244
2268,100,15,0.3,cosine,5,5.0,0.1,eom,euclidean,-0.01033032451300697,0.04921115546779754,0.029557477724391105,0.14686863974673664,0.04921115546779755,0.25811018860526336
2269,100,15,0.3,cosine,5,5.0,0.1,eom,cosine,0.002403151317849877,0.055015420857782264,0.03466835351551106,0.1331789642375908,0.05501542085778226,0.25303018694829243
2270,100,15,0.3,cosine,5,5.0,0.1,leaf,euclidean,0.00029343519040898777,0.20939272706897957,0.18506234139042843,0.241089011639823,0.20939272706897957,0.14737022768956332
2271,100,15,0.3,cosine,5,5.0,0.1,leaf,cosine,-0.001324173750600311,0.04632919810918099,0.02896997396498358,0.11559595062833443,0.04632919810918099,0.2524395882493258
2272,100,15,0.3,cosine,10,,0.0,eom,euclidean,-0.0022954969844665124,0.07806762382493809,0.05293254415728851,0.14865808883066947,0.07806762382493808,0.2163994929475709
2273,100,15,0.3,cosine,10,,0.0,eom,cosine,-0.00503759558651245,0.054647654267602284,0.03702640059495575,0.10427161137134533,0.05464765426760227,0.21295872837077523
2274,100,15,0.3,cosine,10,,0.0,leaf,euclidean,-0.004118817709058148,0.10543971890946509,0.07671567095853037,0.1685477230169571,0.1054397189094651,0.19144134421942546
2275,100,15,0.3,cosine,10,,0.0,leaf,cosine,-0.012470039875148005,0.07736685717392872,0.05567723653555205,0.12673948122507445,0.07736685717392872,0.18938793480944585
2276,100,15,0.3,cosine,10,,0.1,eom,euclidean,-0.007214962886529805,0.12815256901590946,0.09276804901556486,0.20717554336515587,0.12815256901590946,0.20275832853118397
2277,100,15,0.3,cosine,10,,0.1,eom,cosine,-0.008751473119900167,0.06591399890494083,0.046647353897336784,0.11229488783836436,0.06591399890494082,0.18265258083194147
2278,100,15,0.3,cosine,10,,0.1,leaf,euclidean,-0.002974138582761896,0.09041857986148118,0.06667345788500473,0.14043217023976828,0.09041857986148118,0.18559226919629493
2279,100,15,0.3,cosine,10,,0.1,leaf,cosine,-0.005086125286539823,0.08083276409775952,0.056118747176501296,0.14444427368461812,0.08083276409775952,0.19908422543441975
2280,100,15,0.3,cosine,10,5.0,0.0,eom,euclidean,0.002203039229605621,0.16599137743291542,0.13259098994567892,0.22188554672301855,0.16599137743291542,0.18366676535849885
2281,100,15,0.3,cosine,10,5.0,0.0,eom,cosine,-0.006963617011199519,0.1003903364722148,0.07551737657088753,0.14969497808446527,0.1003903364722148,0.18244599252581484
2282,100,15,0.3,cosine,10,5.0,0.0,leaf,euclidean,0.006346106495863141,0.20229979921549096,0.174847307656362,0.2399784210112069,0.20229979921549096,0.15121993031692732
2283,100,15,0.3,cosine,10,5.0,0.0,leaf,cosine,0.0034935360277042527,0.18602430775832482,0.15829746995102445,0.22552680326399824,0.18602430775832485,0.1583751679539068
2284,100,15,0.3,cosine,10,5.0,0.1,eom,euclidean,-0.007184335957238714,0.12706715013487505,0.10169143681207746,0.16931820178113774,0.12706715013487505,0.16147402422771043
2285,100,15,0.3,cosine,10,5.0,0.1,eom,cosine,-0.00046648560745743623,0.056907495510100166,0.0407708935867533,0.09418454061650505,0.05690749551010017,0.18395933337729103
2286,100,15,0.3,cosine,10,5.0,0.1,leaf,euclidean,-0.0020548961063279374,0.15265530215532838,0.12730378838087442,0.19061466118164014,0.15265530215532838,0.15420700128503054
2287,100,15,0.3,cosine,10,5.0,0.1,leaf,cosine,-0.006327517296749483,0.04909419490334768,0.0344371963231202,0.0854726757632941,0.049094194903347675,0.19121805495453384
2288,100,15,0.3,cosine,20,,0.0,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2289,100,15,0.3,cosine,20,,0.0,eom,cosine,0.005843251109659747,0.08682227060152846,0.05650397079242092,0.1873468526098343,0.08682227060152845,0.24665138946879053
2290,100,15,0.3,cosine,20,,0.0,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2291,100,15,0.3,cosine,20,,0.0,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2292,100,15,0.3,cosine,20,,0.1,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2293,100,15,0.3,cosine,20,,0.1,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2294,100,15,0.3,cosine,20,,0.1,leaf,euclidean,0.009704307105040342,0.08059344944969538,0.052354874110632554,0.17496299660438247,0.08059344944969538,0.2524056090928718
2295,100,15,0.3,cosine,20,,0.1,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2296,100,15,0.3,cosine,20,5.0,0.0,eom,euclidean,-0.003124179106000209,0.054240710370776324,0.038031969405370285,0.09452684982068102,0.05424071037077632,0.19502076612831282
2297,100,15,0.3,cosine,20,5.0,0.0,eom,cosine,-0.01369959541272013,0.06885370736532381,0.052335641058936545,0.10060711645453232,0.06885370736532381,0.1578145239151805
2298,100,15,0.3,cosine,20,5.0,0.0,leaf,euclidean,-0.011380391676928146,0.09247026837999575,0.06909527231967513,0.13974671410437922,0.09247026837999577,0.16905240443120778
2299,100,15,0.3,cosine,20,5.0,0.0,leaf,cosine,0.002155528332441872,0.08277106899810291,0.061683570710703906,0.12576623260761707,0.08277106899810291,0.1851210758403341
2300,100,15,0.3,cosine,20,5.0,0.1,eom,euclidean,-0.00686547481181544,0.08421915253592617,0.06310198683418036,0.12657898047831162,0.08421915253592616,0.17296910811230917
2301,100,15,0.3,cosine,20,5.0,0.1,eom,cosine,-0.0049170125548406345,0.07317267382786176,0.05216082962192974,0.12253199651748209,0.07317267382786175,0.18268047748117575
2302,100,15,0.3,cosine,20,5.0,0.1,leaf,euclidean,-0.007531495849298415,0.10659998055915393,0.0856331556208213,0.14116299205562474,0.10659998055915391,0.14576061683515024
2303,100,15,0.3,cosine,20,5.0,0.1,leaf,cosine,0.001037032572818281,0.07491908315853396,0.052601972747030115,0.13012743881337516,0.07491908315853395,0.19825973761169946
2304,100,30,0.0,euclidean,5,,0.0,eom,euclidean,-0.006616435567671612,0.18689323569192837,0.1638331112393781,0.2175083513669404,0.18689323569192834,0.1338727126263303
2305,100,30,0.0,euclidean,5,,0.0,eom,cosine,0.009899917070156628,0.22519033955096315,0.1990953044789976,0.2591576265880974,0.22519033955096313,0.14812734918380505
2306,100,30,0.0,euclidean,5,,0.0,leaf,euclidean,-0.013905997932930852,0.19999820942744848,0.17265598347181035,0.23762985784366772,0.19999820942744848,0.1512990698178253
2307,100,30,0.0,euclidean,5,,0.0,leaf,cosine,0.0025487949173299404,0.23556454188752202,0.2124326464676486,0.2643497121386286,0.23556454188752202,0.14173094886181314
2308,100,30,0.0,euclidean,5,,0.1,eom,euclidean,0.0028011833046910494,0.20837443486531393,0.18375961939917196,0.24060356290036872,0.2083744348653139,0.14376097545103095
2309,100,30,0.0,euclidean,5,,0.1,eom,cosine,0.0021152142685993956,0.07388052551151564,0.04612710078729794,0.1854770071480678,0.07388052551151564,0.2588917071211367
2310,100,30,0.0,euclidean,5,,0.1,leaf,euclidean,-0.00892939138860773,0.22040177532293845,0.19246977290701472,0.2578172751344393,0.22040177532293845,0.15136149434046206
2311,100,30,0.0,euclidean,5,,0.1,leaf,cosine,-0.007835669694289032,0.047514937041011944,0.03007708364322581,0.11306944394028723,0.04751493704101194,0.24013813036331166
2312,100,30,0.0,euclidean,5,5.0,0.0,eom,euclidean,0.014603528049205873,0.23353676495524767,0.20963827350116876,0.263585127885281,0.23353676495524772,0.1420982424808203
2313,100,30,0.0,euclidean,5,5.0,0.0,eom,cosine,-0.003298871740261149,0.21284063768307226,0.19057995859991023,0.2409893865662743,0.2128406376830723,0.13182663547539428
2314,100,30,0.0,euclidean,5,5.0,0.0,leaf,euclidean,0.00012973745184792008,0.23180780614177357,0.20152661967008995,0.27279818627785685,0.23180780614177357,0.1607516848509388
2315,100,30,0.0,euclidean,5,5.0,0.0,leaf,cosine,0.024699197013313648,0.22382452795670205,0.19741315323677525,0.25839442267152657,0.22382452795670205,0.15832281987106675
2316,100,30,0.0,euclidean,5,5.0,0.1,eom,euclidean,0.014111939348899476,0.1835348029690075,0.15409533937838793,0.2268794597328551,0.18353480296900754,0.1595300156570797
2317,100,30,0.0,euclidean,5,5.0,0.1,eom,cosine,-0.002732197216150673,0.06783842630152502,0.04685944935261313,0.12282895195462779,0.06783842630152502,0.20298073941598432
2318,100,30,0.0,euclidean,5,5.0,0.1,leaf,euclidean,-0.0072761113538834295,0.21665883167056016,0.18889416643494353,0.2539919077795182,0.21665883167056016,0.1454786528479594
2319,100,30,0.0,euclidean,5,5.0,0.1,leaf,cosine,-0.0005626660055235258,0.06615314484549116,0.04188982775101001,0.1572145444304832,0.06615314484549117,0.24787748395343595
2320,100,30,0.0,euclidean,10,,0.0,eom,euclidean,0.00036368163998612803,0.09938310552348592,0.06922395327968969,0.17610972719986653,0.09938310552348593,0.20330340820583426
2321,100,30,0.0,euclidean,10,,0.0,eom,cosine,0.0030317642630636045,0.06874604213810892,0.04918179102661577,0.11415713418578158,0.06874604213810892,0.18816602432487722
2322,100,30,0.0,euclidean,10,,0.0,leaf,euclidean,0.00985593822026518,0.10186885645981894,0.0723679907131138,0.17197431514281747,0.10186885645981895,0.20008468797760862
2323,100,30,0.0,euclidean,10,,0.0,leaf,cosine,0.014640872027161921,0.09624341950653023,0.06877028394630437,0.16026983813871684,0.09624341950653023,0.20099630384546624
2324,100,30,0.0,euclidean,10,,0.1,eom,euclidean,0.011443474863993842,0.09535865085661771,0.0679365395876381,0.1599019664794539,0.0953586508566177,0.19918306035114522
2325,100,30,0.0,euclidean,10,,0.1,eom,cosine,0.00781155710169398,0.08353027305300777,0.05977792890857703,0.13860334972955582,0.08353027305300777,0.19285956215549055
2326,100,30,0.0,euclidean,10,,0.1,leaf,euclidean,0.005432760288754931,0.06849457939141726,0.04907680802294175,0.11333798068247546,0.06849457939141726,0.1897113872766379
2327,100,30,0.0,euclidean,10,,0.1,leaf,cosine,0.012497046779020318,0.07869911814024352,0.05648116976410939,0.12973147508905228,0.07869911814024352,0.19574282870224327
2328,100,30,0.0,euclidean,10,5.0,0.0,eom,euclidean,0.02139564075423569,0.13387230289148394,0.10607511608482587,0.18141154474455087,0.1338723028914839,0.1782910549785774
2329,100,30,0.0,euclidean,10,5.0,0.0,eom,cosine,0.023395605078536604,0.12024945840053504,0.09136331162502226,0.17584646753820313,0.12024945840053501,0.19028291042322332
2330,100,30,0.0,euclidean,10,5.0,0.0,leaf,euclidean,0.0030032331995199515,0.19697234906020583,0.16556292061771039,0.2430895898613349,0.19697234906020583,0.16472985058329437
2331,100,30,0.0,euclidean,10,5.0,0.0,leaf,cosine,-0.013522421120806939,0.17754849725974614,0.14622345173973508,0.2259539968803001,0.1775484972597461,0.15110397359217786
2332,100,30,0.0,euclidean,10,5.0,0.1,eom,euclidean,0.01883081390689903,0.1874980698878344,0.16025542394950415,0.2258999708814779,0.18749806988783443,0.15549785493311546
2333,100,30,0.0,euclidean,10,5.0,0.1,eom,cosine,0.00954762992713018,0.06689368055074797,0.04761745268165202,0.1123912847589987,0.06689368055074797,0.19788720379979924
2334,100,30,0.0,euclidean,10,5.0,0.1,leaf,euclidean,0.011915745802821854,0.17133037442783267,0.14527177956985693,0.20878117171062024,0.17133037442783264,0.15303022152316184
2335,100,30,0.0,euclidean,10,5.0,0.1,leaf,cosine,0.001698541226167733,0.06664767135723056,0.047074389060515656,0.11408262359743865,0.06664767135723056,0.19538333085400247
2336,100,30,0.0,euclidean,20,,0.0,eom,euclidean,0.0088880494287919,0.09437336000545722,0.06327844480619631,0.1855545219935643,0.09437336000545724,0.2350649815141757
2337,100,30,0.0,euclidean,20,,0.0,eom,cosine,0.010513076271377934,0.09947520220120716,0.0663737670111444,0.1984394700616075,0.09947520220120716,0.23954032596705024
2338,100,30,0.0,euclidean,20,,0.0,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
2339,100,30,0.0,euclidean,20,,0.0,leaf,cosine,0.014812783300029555,0.10445729582606442,0.07033971978024782,0.20284544645610264,0.10445729582606442,0.2392223527763095
2340,100,30,0.0,euclidean,20,,0.1,eom,euclidean,0.018791042283131956,0.1115672098277607,0.07479884779443027,0.21943182107055448,0.1115672098277607,0.24624217673142815
2341,100,30,0.0,euclidean,20,,0.1,eom,cosine,0.003228662929274653,0.10040661184206012,0.06677635963124899,0.2022798012651846,0.10040661184206014,0.2327639443905312
2342,100,30,0.0,euclidean,20,,0.1,leaf,euclidean,0.013986050792897898,0.1018812529164764,0.06893046150608116,0.19518583032234482,0.1018812529164764,0.23567918809827035
2343,100,30,0.0,euclidean,20,,0.1,leaf,cosine,0.009512569645896649,0.10621431876387777,0.06977911351353716,0.22227571367115825,0.10621431876387775,0.2465432695899751
2344,100,30,0.0,euclidean,20,5.0,0.0,eom,euclidean,0.005887277833478644,0.08164898574633978,0.05798964413177722,0.13791884370306864,0.08164898574633978,0.1958380519356879
2345,100,30,0.0,euclidean,20,5.0,0.0,eom,cosine,0.010788040892576888,0.08594645577767257,0.061445572916335414,0.1429442013866105,0.08594645577767257,0.19678560253007407
2346,100,30,0.0,euclidean,20,5.0,0.0,leaf,euclidean,0.009653844647218319,0.08431183656388762,0.059885113246555315,0.14239292564415967,0.08431183656388762,0.2001355654687689
2347,100,30,0.0,euclidean,20,5.0,0.0,leaf,cosine,0.004877679603414138,0.07644722571274436,0.05447649979027882,0.12811807811262158,0.07644722571274434,0.19247460349260873
2348,100,30,0.0,euclidean,20,5.0,0.1,eom,euclidean,0.009678822866854444,0.09308501624441833,0.0664912882504979,0.15513085529808876,0.09308501624441831,0.19605536722548514
2349,100,30,0.0,euclidean,20,5.0,0.1,eom,cosine,-0.0027868233114992326,0.055576149325390435,0.03859441280810538,0.09924401867158181,0.055576149325390435,0.20000460433952058
2350,100,30,0.0,euclidean,20,5.0,0.1,leaf,euclidean,0.003867775566150792,0.08157313763219583,0.0581631974906492,0.13652114581299332,0.08157313763219581,0.19163853942421064
2351,100,30,0.0,euclidean,20,5.0,0.1,leaf,cosine,0.004808155580647792,0.0859265273307475,0.060772715781287776,0.1466072170428632,0.0859265273307475,0.19777204662733877
2352,100,30,0.0,cosine,5,,0.0,eom,euclidean,0.0032916758452009092,0.18924137519621362,0.1670402572357102,0.21824852143281248,0.18924137519621362,0.13816647561955125
2353,100,30,0.0,cosine,5,,0.0,eom,cosine,0.006393833109380063,0.21361157526723673,0.19754526693436383,0.23252257992673733,0.21361157526723673,0.12394534312792906
2354,100,30,0.0,cosine,5,,0.0,leaf,euclidean,-0.0010589250361099636,0.20765241970723172,0.18584650013212142,0.23525566244349624,0.2076524197072317,0.14406877610908453
2355,100,30,0.0,cosine,5,,0.0,leaf,cosine,-0.007720680567980992,0.20193142631583302,0.1800319989067855,0.2298964595175619,0.20193142631583302,0.13489259633012737
2356,100,30,0.0,cosine,5,,0.1,eom,euclidean,0.017476173328604697,0.1906964147297443,0.16526039190781747,0.22538677942680102,0.19069641472974436,0.15276458294076706
2357,100,30,0.0,cosine,5,,0.1,eom,cosine,-0.00033642210358012924,0.05376843602650958,0.03379784573378443,0.13142574200043933,0.05376843602650958,0.25101730890708507
2358,100,30,0.0,cosine,5,,0.1,leaf,euclidean,-0.006978457201224658,0.18896925180301943,0.172504942168085,0.20890795765584158,0.18896925180301946,0.12039270913603674
2359,100,30,0.0,cosine,5,,0.1,leaf,cosine,0.010123320844387666,0.07678683992050872,0.04980089653362105,0.16761171699239286,0.07678683992050872,0.2522825079703328
2360,100,30,0.0,cosine,5,5.0,0.0,eom,euclidean,0.01060335422265102,0.2075478958203026,0.18858650823827328,0.2307484458288048,0.20754789582030259,0.13887842878405113
2361,100,30,0.0,cosine,5,5.0,0.0,eom,cosine,-0.0034954365134407858,0.19514485984705537,0.17483807139111596,0.22078863444019334,0.19514485984705535,0.13285660425236115
2362,100,30,0.0,cosine,5,5.0,0.0,leaf,euclidean,0.004158155940299597,0.20155315320753778,0.18378610021256464,0.223123000850675,0.20155315320753775,0.13225396510436974
2363,100,30,0.0,cosine,5,5.0,0.0,leaf,cosine,-0.0008614807053305549,0.20233597238622472,0.18140650034194367,0.2287247030508715,0.20233597238622475,0.1367028608064284
2364,100,30,0.0,cosine,5,5.0,0.1,eom,euclidean,0.013131031213200996,0.20970260262988566,0.18677897706960284,0.239040331897952,0.20970260262988566,0.1429600873178063
2365,100,30,0.0,cosine,5,5.0,0.1,eom,cosine,-0.0047194231590897045,0.05092524563746861,0.03239192626432075,0.11902832764034757,0.05092524563746861,0.2395507090358582
2366,100,30,0.0,cosine,5,5.0,0.1,leaf,euclidean,-0.005085521210858762,0.19473940742840076,0.1761214535306147,0.2177588915543804,0.19473940742840076,0.12784091895791924
2367,100,30,0.0,cosine,5,5.0,0.1,leaf,cosine,-0.00768207073357338,0.0649431471312961,0.046168643471236157,0.10945176692796128,0.0649431471312961,0.18160157701029775
2368,100,30,0.0,cosine,10,,0.0,eom,euclidean,-0.0002951199322311228,0.11243944012065538,0.0833599242755206,0.17267635754916044,0.11243944012065538,0.1851830155678814
2369,100,30,0.0,cosine,10,,0.0,eom,cosine,-0.009603279508969506,0.08547618358730853,0.0640198120344408,0.1285650113047112,0.08547618358730853,0.16753157679447186
2370,100,30,0.0,cosine,10,,0.0,leaf,euclidean,-0.006578800914608245,0.0914201291681437,0.06939359795464137,0.1339321204567161,0.0914201291681437,0.1640967248254046
2371,100,30,0.0,cosine,10,,0.0,leaf,cosine,-0.005521235592845557,0.1558777945572818,0.12195532479432372,0.21594354808421187,0.1558777945572818,0.1769829725365909
2372,100,30,0.0,cosine,10,,0.1,eom,euclidean,0.011302859931611245,0.13648337374156064,0.10776156036180662,0.1860793066705266,0.1364833737415606,0.17114326045171127
2373,100,30,0.0,cosine,10,,0.1,eom,cosine,-0.0009277490017246243,0.07243932350899271,0.05212047815621187,0.11872258892926647,0.07243932350899271,0.18060636985854284
2374,100,30,0.0,cosine,10,,0.1,leaf,euclidean,0.0014679245028920806,0.1186726477570715,0.0883364394704718,0.18074271345849682,0.11867264775707152,0.1852633142165665
2375,100,30,0.0,cosine,10,,0.1,leaf,cosine,0.005518693164289528,0.04946307874281892,0.033075660391835494,0.09803453176357237,0.04946307874281891,0.22237101589146624
2376,100,30,0.0,cosine,10,5.0,0.0,eom,euclidean,0.003316039815129141,0.164629660098297,0.1407065806606608,0.19835401666473737,0.164629660098297,0.14165659268242567
2377,100,30,0.0,cosine,10,5.0,0.0,eom,cosine,0.002977112158658561,0.15917067134266186,0.13601042583044884,0.19183727246145607,0.15917067134266183,0.13911811839262664
2378,100,30,0.0,cosine,10,5.0,0.0,leaf,euclidean,0.006303508387460757,0.1458867093256012,0.11664319092506166,0.1946997145157566,0.1458867093256012,0.17620735394937695
2379,100,30,0.0,cosine,10,5.0,0.0,leaf,cosine,-0.006831718543010708,0.1395604882879543,0.11365695725340594,0.18075670814320688,0.13956048828795425,0.1523451263835561
2380,100,30,0.0,cosine,10,5.0,0.1,eom,euclidean,-0.0011671164928149392,0.16903322095925657,0.14250814123540786,0.20769075942642623,0.16903322095925652,0.15011471479411584
